attended,week_no,student_id,unit_id
0,3,UP878976,U21266
0,3,UP879043,U21266
0,3,UP879045,U21266
0,3,UP879064,U21266
0,3,UP879148,U21266
0,3,UP879195,U21266
0,3,UP879196,U21266
0,3,UP879244,U21266
0,3,UP879340,U21266
0,3,UP879348,U21266
0,3,UP879385,U21266
0,3,UP879389,U21266
0,3,UP879905,U21266
0,3,UP880264,U21266
0,3,UP880268,U21266
0,3,UP880323,U21266
0,3,UP881228,U21266
0,3,UP912872,U21266
0,3,UP913796,U21266
0,3,UP918156,U21266
0,3,UP712621,U21267
0,3,UP721201,U21267
0,3,UP732465,U21267
0,3,UP745695,U21267
0,3,UP746698,U21267
0,3,UP774128,U21267
0,3,UP775110,U21267
0,3,UP776935,U21267
0,3,UP777611,U21267
0,3,UP779845,U21267
0,3,UP779866,U21267
0,3,UP780968,U21267
0,3,UP784374,U21267
0,3,UP786234,U21267
0,3,UP788794,U21267
0,3,UP792601,U21267
0,3,UP806414,U21267
0,3,UP809224,U21267
0,3,UP812220,U21267
0,3,UP812595,U21267
0,3,UP812658,U21267
0,3,UP813609,U21267
0,3,UP814818,U21267
0,3,UP815208,U21267
0,3,UP818956,U21267
0,3,UP820612,U21267
0,3,UP820657,U21267
0,3,UP821229,U21267
0,3,UP823565,U21267
0,3,UP823878,U21267
0,3,UP825956,U21267
0,3,UP828143,U21267
0,3,UP828826,U21267
0,3,UP836734,U21267
0,3,UP836942,U21267
0,3,UP837324,U21267
0,3,UP839835,U21267
0,3,UP840463,U21267
0,3,UP841954,U21267
0,3,UP843749,U21267
0,3,UP846178,U21267
0,3,UP846831,U21267
0,3,UP848130,U21267
0,3,UP849800,U21267
0,3,UP851393,U21267
0,3,UP852683,U21267
0,3,UP852981,U21267
0,3,UP853109,U21267
0,3,UP854052,U21267
0,3,UP855231,U21267
0,3,UP856232,U21267
0,3,UP856279,U21267
0,3,UP856551,U21267
0,3,UP857074,U21267
0,3,UP857128,U21267
0,3,UP857315,U21267
0,3,UP857372,U21267
0,3,UP857773,U21267
0,3,UP857778,U21267
0,3,UP857995,U21267
0,3,UP858871,U21267
0,3,UP860438,U21267
0,3,UP860621,U21267
0,3,UP860713,U21267
0,3,UP861103,U21267
0,3,UP861144,U21267
0,3,UP861358,U21267
0,3,UP861389,U21267
0,3,UP861532,U21267
0,3,UP861708,U21267
0,3,UP863024,U21267
0,3,UP863102,U21267
0,3,UP863368,U21267
0,3,UP863564,U21267
0,3,UP863904,U21267
0,3,UP864260,U21267
0,3,UP864522,U21267
0,3,UP864910,U21267
0,3,UP865179,U21267
0,3,UP865399,U21267
0,3,UP865955,U21267
0,3,UP866235,U21267
0,3,UP866389,U21267
0,3,UP866467,U21267
0,3,UP867207,U21267
0,3,UP868468,U21267
0,3,UP868623,U21267
0,3,UP871672,U21267
0,3,UP872662,U21267
0,3,UP874971,U21267
0,3,UP875095,U21267
0,3,UP879071,U21267
0,3,UP879248,U21267
0,3,UP909308,U21267
0,3,UP442366,U21268
0,3,UP455249,U21268
0,3,UP721201,U21268
0,3,UP732465,U21268
0,3,UP743562,U21268
0,3,UP745695,U21268
0,3,UP745708,U21268
0,3,UP746698,U21268
0,3,UP750834,U21268
0,3,UP767896,U21268
0,3,UP776681,U21268
0,3,UP776935,U21268
0,3,UP777611,U21268
0,3,UP779866,U21268
0,3,UP780968,U21268
0,3,UP781277,U21268
0,3,UP781439,U21268
0,3,UP784374,U21268
0,3,UP786234,U21268
0,3,UP787827,U21268
0,3,UP788794,U21268
0,3,UP789201,U21268
0,3,UP800640,U21268
0,3,UP803747,U21268
0,3,UP806414,U21268
0,3,UP806612,U21268
0,3,UP808096,U21268
0,3,UP811334,U21268
0,3,UP812220,U21268
0,3,UP812595,U21268
0,3,UP812658,U21268
0,3,UP813609,U21268
0,3,UP814734,U21268
0,3,UP814746,U21268
0,3,UP814818,U21268
0,3,UP815208,U21268
0,3,UP817474,U21268
0,3,UP817903,U21268
0,3,UP818044,U21268
0,3,UP818360,U21268
0,3,UP818956,U21268
0,3,UP819204,U21268
0,3,UP820264,U21268
0,3,UP820734,U21268
0,3,UP821837,U21268
0,3,UP822472,U21268
0,3,UP822718,U21268
0,3,UP823565,U21268
0,3,UP823878,U21268
0,3,UP824426,U21268
0,3,UP825066,U21268
0,3,UP825573,U21268
0,3,UP825956,U21268
0,3,UP827158,U21268
0,3,UP828826,U21268
0,3,UP828846,U21268
0,3,UP829347,U21268
0,3,UP831162,U21268
0,3,UP835351,U21268
0,3,UP836734,U21268
0,3,UP837324,U21268
0,3,UP837518,U21268
0,3,UP839653,U21268
0,3,UP839835,U21268
0,3,UP839921,U21268
0,3,UP840095,U21268
0,3,UP840343,U21268
0,3,UP840877,U21268
0,3,UP841105,U21268
0,3,UP841221,U21268
0,3,UP843749,U21268
0,3,UP843827,U21268
0,3,UP846086,U21268
0,3,UP846178,U21268
0,3,UP847126,U21268
0,3,UP847670,U21268
0,3,UP847988,U21268
0,3,UP848130,U21268
0,3,UP848544,U21268
0,3,UP848800,U21268
0,3,UP849104,U21268
0,3,UP849212,U21268
0,3,UP849492,U21268
0,3,UP849800,U21268
0,3,UP849868,U21268
0,3,UP850579,U21268
0,3,UP850874,U21268
0,3,UP851556,U21268
0,3,UP852683,U21268
0,3,UP852747,U21268
0,3,UP852982,U21268
0,3,UP853301,U21268
0,3,UP853434,U21268
0,3,UP853829,U21268
0,3,UP853917,U21268
0,3,UP854443,U21268
0,3,UP854565,U21268
0,3,UP854986,U21268
0,3,UP854995,U21268
0,3,UP855349,U21268
0,3,UP855751,U21268
0,3,UP855834,U21268
0,3,UP856232,U21268
0,3,UP856990,U21268
0,3,UP857074,U21268
0,3,UP857172,U21268
0,3,UP857315,U21268
0,3,UP857778,U21268
0,3,UP857995,U21268
0,3,UP858239,U21268
0,3,UP858771,U21268
0,3,UP858871,U21268
0,3,UP859037,U21268
0,3,UP860271,U21268
0,3,UP860621,U21268
0,3,UP861063,U21268
0,3,UP861103,U21268
0,3,UP861333,U21268
0,3,UP861532,U21268
0,3,UP861536,U21268
0,3,UP861708,U21268
0,3,UP861808,U21268
0,3,UP862233,U21268
0,3,UP862504,U21268
0,3,UP862985,U21268
0,3,UP863024,U21268
0,3,UP863102,U21268
0,3,UP863207,U21268
0,3,UP863564,U21268
0,3,UP864115,U21268
0,3,UP864163,U21268
0,3,UP864164,U21268
0,3,UP864317,U21268
0,3,UP864461,U21268
0,3,UP864522,U21268
0,3,UP864756,U21268
0,3,UP865096,U21268
0,3,UP865672,U21268
0,3,UP865955,U21268
0,3,UP866235,U21268
0,3,UP866263,U21268
0,3,UP866389,U21268
0,3,UP866467,U21268
0,3,UP866774,U21268
0,3,UP866877,U21268
0,3,UP866937,U21268
0,3,UP867040,U21268
0,3,UP867238,U21268
0,3,UP867313,U21268
0,3,UP867907,U21268
0,3,UP869373,U21268
0,3,UP871672,U21268
0,3,UP872640,U21268
0,3,UP874971,U21268
0,3,UP875095,U21268
0,3,UP875166,U21268
0,3,UP875892,U21268
0,3,UP876126,U21268
0,3,UP876586,U21268
0,3,UP877426,U21268
0,3,UP877962,U21268
0,3,UP878060,U21268
0,3,UP878891,U21268
0,3,UP878976,U21268
0,3,UP879043,U21268
0,3,UP879045,U21268
0,3,UP879148,U21268
0,3,UP879340,U21268
0,3,UP879348,U21268
0,3,UP879385,U21268
0,3,UP879389,U21268
0,3,UP879905,U21268
0,3,UP880264,U21268
0,3,UP880268,U21268
0,3,UP880323,U21268
0,3,UP881228,U21268
0,3,UP909308,U21268
0,3,UP909936,U21268
0,3,UP913796,U21268
0,3,UP693624,U21269
0,3,UP712621,U21269
0,3,UP715606,U21269
0,3,UP721201,U21269
0,3,UP732465,U21269
0,3,UP746698,U21269
0,3,UP767896,U21269
0,3,UP774128,U21269
0,3,UP775110,U21269
0,3,UP779845,U21269
0,3,UP779866,U21269
0,3,UP780968,U21269
0,3,UP784374,U21269
0,3,UP786234,U21269
0,3,UP792601,U21269
0,3,UP806414,U21269
0,3,UP809224,U21269
0,3,UP812220,U21269
0,3,UP812595,U21269
0,3,UP812658,U21269
0,3,UP813609,U21269
0,3,UP814818,U21269
0,3,UP815208,U21269
0,3,UP815342,U21269
0,3,UP816423,U21269
0,3,UP818956,U21269
0,3,UP819204,U21269
0,3,UP820612,U21269
0,3,UP820657,U21269
0,3,UP821229,U21269
0,3,UP823120,U21269
0,3,UP823878,U21269
0,3,UP825956,U21269
0,3,UP828143,U21269
0,3,UP828826,U21269
0,3,UP830465,U21269
0,3,UP836734,U21269
0,3,UP836942,U21269
0,3,UP837324,U21269
0,3,UP839835,U21269
0,3,UP840463,U21269
0,3,UP841954,U21269
0,3,UP846831,U21269
0,3,UP847110,U21269
0,3,UP848130,U21269
0,3,UP851229,U21269
0,3,UP851393,U21269
0,3,UP852683,U21269
0,3,UP852981,U21269
0,3,UP853094,U21269
0,3,UP853109,U21269
0,3,UP854052,U21269
0,3,UP854405,U21269
0,3,UP854671,U21269
0,3,UP855231,U21269
0,3,UP856279,U21269
0,3,UP856551,U21269
0,3,UP857074,U21269
0,3,UP857128,U21269
0,3,UP857315,U21269
0,3,UP857372,U21269
0,3,UP857773,U21269
0,3,UP857995,U21269
0,3,UP858103,U21269
0,3,UP858871,U21269
0,3,UP860438,U21269
0,3,UP860621,U21269
0,3,UP860713,U21269
0,3,UP861103,U21269
0,3,UP861144,U21269
0,3,UP861358,U21269
0,3,UP861389,U21269
0,3,UP863024,U21269
0,3,UP863243,U21269
0,3,UP863368,U21269
0,3,UP863564,U21269
0,3,UP863904,U21269
0,3,UP864260,U21269
0,3,UP864461,U21269
0,3,UP864910,U21269
0,3,UP865179,U21269
0,3,UP865399,U21269
0,3,UP866235,U21269
0,3,UP866389,U21269
0,3,UP866467,U21269
0,3,UP867207,U21269
0,3,UP868468,U21269
0,3,UP868623,U21269
0,3,UP871672,U21269
0,3,UP872243,U21269
0,3,UP872662,U21269
0,3,UP875095,U21269
0,3,UP876675,U21269
0,3,UP879248,U21269
0,3,UP879389,U21269
0,3,UP909308,U21269
0,3,UP442366,U21270
0,3,UP455249,U21270
0,3,UP743562,U21270
0,3,UP745708,U21270
0,3,UP750834,U21270
0,3,UP767896,U21270
0,3,UP769662,U21270
0,3,UP776681,U21270
0,3,UP776935,U21270
0,3,UP777815,U21270
0,3,UP781277,U21270
0,3,UP781439,U21270
0,3,UP787827,U21270
0,3,UP787839,U21270
0,3,UP788466,U21270
0,3,UP793414,U21270
0,3,UP799763,U21270
0,3,UP800217,U21270
0,3,UP800640,U21270
0,3,UP806612,U21270
0,3,UP808096,U21270
0,3,UP811334,U21270
0,3,UP812191,U21270
0,3,UP814446,U21270
0,3,UP814734,U21270
0,3,UP814746,U21270
0,3,UP816423,U21270
0,3,UP817852,U21270
0,3,UP817903,U21270
0,3,UP818044,U21270
0,3,UP818360,U21270
0,3,UP818467,U21270
0,3,UP819204,U21270
0,3,UP820264,U21270
0,3,UP820449,U21270
0,3,UP820935,U21270
0,3,UP821535,U21270
0,3,UP821837,U21270
0,3,UP822472,U21270
0,3,UP822718,U21270
0,3,UP823878,U21270
0,3,UP824426,U21270
0,3,UP825066,U21270
0,3,UP825573,U21270
0,3,UP826368,U21270
0,3,UP827158,U21270
0,3,UP827443,U21270
0,3,UP828046,U21270
0,3,UP828398,U21270
0,3,UP828846,U21270
0,3,UP831038,U21270
0,3,UP831162,U21270
0,3,UP834942,U21270
0,3,UP835351,U21270
0,3,UP837518,U21270
0,3,UP839653,U21270
0,3,UP839804,U21270
0,3,UP839921,U21270
0,3,UP840095,U21270
0,3,UP840877,U21270
0,3,UP840983,U21270
0,3,UP841105,U21270
0,3,UP841221,U21270
0,3,UP843827,U21270
0,3,UP844096,U21270
0,3,UP847110,U21270
0,3,UP847126,U21270
0,3,UP847670,U21270
0,3,UP847988,U21270
0,3,UP848544,U21270
0,3,UP848710,U21270
0,3,UP848800,U21270
0,3,UP849104,U21270
0,3,UP849212,U21270
0,3,UP849492,U21270
0,3,UP849868,U21270
0,3,UP850579,U21270
0,3,UP850874,U21270
0,3,UP851097,U21270
0,3,UP851229,U21270
0,3,UP851556,U21270
0,3,UP852140,U21270
0,3,UP852468,U21270
0,3,UP852747,U21270
0,3,UP852982,U21270
0,3,UP853094,U21270
0,3,UP853301,U21270
0,3,UP853434,U21270
0,3,UP853829,U21270
0,3,UP853917,U21270
0,3,UP854443,U21270
0,3,UP854565,U21270
0,3,UP854986,U21270
0,3,UP854995,U21270
0,3,UP855349,U21270
0,3,UP855751,U21270
0,3,UP855834,U21270
0,3,UP856990,U21270
0,3,UP857172,U21270
0,3,UP857256,U21270
0,3,UP857778,U21270
0,3,UP857956,U21270
0,3,UP858239,U21270
0,3,UP858771,U21270
0,3,UP858871,U21270
0,3,UP859036,U21270
0,3,UP859037,U21270
0,3,UP860271,U21270
0,3,UP860621,U21270
0,3,UP861063,U21270
0,3,UP861103,U21270
0,3,UP861233,U21270
0,3,UP861332,U21270
0,3,UP861333,U21270
0,3,UP861536,U21270
0,3,UP861808,U21270
0,3,UP862490,U21270
0,3,UP862504,U21270
0,3,UP862985,U21270
0,3,UP863207,U21270
0,3,UP863243,U21270
0,3,UP863457,U21270
0,3,UP864115,U21270
0,3,UP864163,U21270
0,3,UP864164,U21270
0,3,UP864317,U21270
0,3,UP864461,U21270
0,3,UP864756,U21270
0,3,UP865096,U21270
0,3,UP865672,U21270
0,3,UP866263,U21270
0,3,UP866774,U21270
0,3,UP866877,U21270
0,3,UP867040,U21270
0,3,UP867238,U21270
0,3,UP867313,U21270
0,3,UP867692,U21270
0,3,UP867907,U21270
0,3,UP869373,U21270
0,3,UP869868,U21270
0,3,UP871672,U21270
0,3,UP872640,U21270
0,3,UP873711,U21270
0,3,UP875166,U21270
0,3,UP875892,U21270
0,3,UP876126,U21270
0,3,UP876586,U21270
0,3,UP877101,U21270
0,3,UP877426,U21270
0,3,UP877962,U21270
0,3,UP878060,U21270
0,3,UP878103,U21270
0,3,UP878976,U21270
0,3,UP879043,U21270
0,3,UP879045,U21270
0,3,UP879064,U21270
0,3,UP879148,U21270
0,3,UP879195,U21270
0,3,UP879196,U21270
0,3,UP879244,U21270
0,3,UP879340,U21270
0,3,UP879348,U21270
0,3,UP879385,U21270
0,3,UP879389,U21270
0,3,UP879905,U21270
0,3,UP880264,U21270
0,3,UP880268,U21270
0,3,UP880323,U21270
0,3,UP881228,U21270
0,3,UP912872,U21270
0,3,UP913796,U21270
0,3,UP918156,U21270
0,3,UP712621,U21272
0,3,UP715606,U21272
0,3,UP732465,U21272
0,3,UP746698,U21272
0,3,UP775110,U21272
0,3,UP777815,U21272
0,3,UP779866,U21272
0,3,UP784374,U21272
0,3,UP786234,U21272
0,3,UP793414,U21272
0,3,UP799763,U21272
0,3,UP806414,U21272
0,3,UP812191,U21272
0,3,UP812220,U21272
0,3,UP812595,U21272
0,3,UP812658,U21272
0,3,UP813609,U21272
0,3,UP814446,U21272
0,3,UP814818,U21272
0,3,UP816423,U21272
0,3,UP817694,U21272
0,3,UP817852,U21272
0,3,UP818467,U21272
0,3,UP818956,U21272
0,3,UP820449,U21272
0,3,UP820657,U21272
0,3,UP820935,U21272
0,3,UP821229,U21272
0,3,UP822876,U21272
0,3,UP823120,U21272
0,3,UP823878,U21272
0,3,UP825956,U21272
0,3,UP828046,U21272
0,3,UP828398,U21272
0,3,UP828826,U21272
0,3,UP834942,U21272
0,3,UP836734,U21272
0,3,UP837324,U21272
0,3,UP839835,U21272
0,3,UP839921,U21272
0,3,UP844096,U21272
0,3,UP848130,U21272
0,3,UP848544,U21272
0,3,UP848710,U21272
0,3,UP849212,U21272
0,3,UP850579,U21272
0,3,UP851097,U21272
0,3,UP851229,U21272
0,3,UP851556,U21272
0,3,UP852140,U21272
0,3,UP852468,U21272
0,3,UP852683,U21272
0,3,UP853094,U21272
0,3,UP853109,U21272
0,3,UP853434,U21272
0,3,UP854052,U21272
0,3,UP854671,U21272
0,3,UP856551,U21272
0,3,UP856990,U21272
0,3,UP857074,U21272
0,3,UP857128,U21272
0,3,UP857256,U21272
0,3,UP857315,U21272
0,3,UP857956,U21272
0,3,UP857995,U21272
0,3,UP858771,U21272
0,3,UP858871,U21272
0,3,UP859036,U21272
0,3,UP860438,U21272
0,3,UP860621,U21272
0,3,UP861103,U21272
0,3,UP861233,U21272
0,3,UP861808,U21272
0,3,UP862490,U21272
0,3,UP862985,U21272
0,3,UP863024,U21272
0,3,UP863243,U21272
0,3,UP863368,U21272
0,3,UP863457,U21272
0,3,UP863564,U21272
0,3,UP864164,U21272
0,3,UP866235,U21272
0,3,UP866263,U21272
0,3,UP866389,U21272
0,3,UP866467,U21272
0,3,UP866877,U21272
0,3,UP867040,U21272
0,3,UP867692,U21272
0,3,UP868468,U21272
0,3,UP869868,U21272
0,3,UP871672,U21272
0,3,UP872662,U21272
0,3,UP873711,U21272
0,3,UP874971,U21272
0,3,UP875095,U21272
0,3,UP876675,U21272
0,3,UP877101,U21272
0,3,UP878103,U21272
0,3,UP878891,U21272
0,3,UP879064,U21272
0,3,UP879196,U21272
0,3,UP879244,U21272
0,3,UP879340,U21272
0,3,UP880323,U21272
0,3,UP909308,U21272
0,3,UP912872,U21272
0,3,UP918156,U21272
0,3,UP442366,U21273
0,3,UP455249,U21273
0,3,UP721201,U21273
0,3,UP732465,U21273
0,3,UP745708,U21273
0,3,UP746698,U21273
0,3,UP750834,U21273
0,3,UP767896,U21273
0,3,UP776681,U21273
0,3,UP777815,U21273
0,3,UP779866,U21273
0,3,UP781439,U21273
0,3,UP786234,U21273
0,3,UP787827,U21273
0,3,UP787839,U21273
0,3,UP793414,U21273
0,3,UP799763,U21273
0,3,UP800640,U21273
0,3,UP803747,U21273
0,3,UP806414,U21273
0,3,UP806612,U21273
0,3,UP806905,U21273
0,3,UP808096,U21273
0,3,UP812220,U21273
0,3,UP812595,U21273
0,3,UP812658,U21273
0,3,UP813609,U21273
0,3,UP814446,U21273
0,3,UP814734,U21273
0,3,UP814746,U21273
0,17,UP899526,U23829
0,17,UP899536,U23829
0,17,UP899590,U23829
0,17,UP899670,U23829
0,17,UP899802,U23829
0,17,UP899924,U23829
0,17,UP899929,U23829
0,17,UP899999,U23829
0,17,UP900217,U23829
0,17,UP900263,U23829
0,17,UP900264,U23829
0,17,UP900306,U23829
0,17,UP900337,U23829
0,17,UP900360,U23829
0,17,UP900424,U23829
0,17,UP900426,U23829
0,17,UP900479,U23829
0,17,UP900758,U23829
0,17,UP900804,U23829
0,17,UP900822,U23829
0,17,UP900939,U23829
0,17,UP900947,U23829
0,17,UP900993,U23829
0,17,UP901126,U23829
0,17,UP901155,U23829
0,17,UP901212,U23829
0,17,UP901242,U23829
0,17,UP901253,U23829
0,17,UP901325,U23829
0,17,UP901333,U23829
0,17,UP901354,U23829
0,17,UP901378,U23829
0,17,UP901407,U23829
0,17,UP901476,U23829
0,17,UP901482,U23829
0,17,UP901761,U23829
0,17,UP901838,U23829
0,17,UP902046,U23829
0,17,UP902133,U23829
0,17,UP902229,U23829
0,17,UP902236,U23829
0,17,UP902282,U23829
0,17,UP902377,U23829
0,17,UP902831,U23829
0,17,UP903024,U23829
0,17,UP903466,U23829
0,17,UP903467,U23829
0,17,UP903492,U23829
0,17,UP903749,U23829
0,17,UP903809,U23829
0,17,UP903868,U23829
0,17,UP904000,U23829
0,17,UP904007,U23829
0,17,UP904082,U23829
0,17,UP904088,U23829
0,17,UP904254,U23829
0,17,UP904274,U23829
0,17,UP904277,U23829
0,17,UP904528,U23829
0,17,UP904594,U23829
0,17,UP904731,U23829
0,17,UP904749,U23829
0,17,UP904803,U23829
0,17,UP904825,U23829
0,17,UP904935,U23829
0,17,UP904949,U23829
0,17,UP904956,U23829
0,17,UP904965,U23829
0,17,UP904981,U23829
0,17,UP905008,U23829
0,17,UP905099,U23829
0,17,UP905189,U23829
0,17,UP905276,U23829
0,17,UP905446,U23829
0,17,UP905851,U23829
0,17,UP905966,U23829
0,17,UP905968,U23829
0,17,UP905969,U23829
0,17,UP905970,U23829
0,17,UP906558,U23829
0,17,UP906651,U23829
0,17,UP907723,U23829
0,17,UP908042,U23829
0,17,UP908383,U23829
0,17,UP909132,U23829
0,17,UP909201,U23829
0,17,UP909528,U23829
0,17,UP910486,U23829
0,17,UP911248,U23829
0,17,UP911732,U23829
0,17,UP911829,U23829
0,17,UP911946,U23829
0,17,UP912289,U23829
0,17,UP912346,U23829
0,17,UP912467,U23829
0,17,UP913045,U23829
0,17,UP914181,U23829
0,17,UP914354,U23829
0,17,UP914470,U23829
0,17,UP914732,U23829
0,17,UP915469,U23829
0,17,UP915976,U23829
0,17,UP916909,U23829
0,17,UP917082,U23829
0,17,UP917251,U23829
0,17,UP917523,U23829
0,17,UP917565,U23829
0,17,UP917725,U23829
0,17,UP918296,U23829
0,17,UP919029,U23829
0,17,UP836942,U24036
0,17,UP840463,U24036
0,17,UP846831,U24036
0,17,UP851393,U24036
0,17,UP856279,U24036
0,17,UP857372,U24036
0,17,UP858103,U24036
0,17,UP860713,U24036
0,17,UP861144,U24036
0,17,UP865399,U24036
0,17,UP867207,U24036
0,17,UP868623,U24036
0,17,UP879248,U24036
0,17,UP745695,U24342
0,17,UP778528,U24342
0,17,UP780593,U24342
0,17,UP788794,U24342
0,17,UP789201,U24342
0,17,UP823565,U24342
0,17,UP823902,U24342
0,17,UP827150,U24342
0,17,UP827696,U24342
0,17,UP832643,U24342
0,17,UP839668,U24342
0,17,UP839973,U24342
0,17,UP842695,U24342
0,17,UP843749,U24342
0,17,UP851785,U24342
0,17,UP857778,U24342
0,17,UP858852,U24342
0,17,UP861158,U24342
0,17,UP861532,U24342
0,17,UP861673,U24342
0,17,UP861708,U24342
0,17,UP862748,U24342
0,17,UP863102,U24342
0,17,UP863529,U24342
0,17,UP864522,U24342
0,17,UP865955,U24342
0,17,UP866327,U24342
0,17,UP866447,U24342
0,17,UP866448,U24342
0,17,UP870463,U24342
0,17,UP878060,U24342
0,17,UP878988,U24342
0,17,UP879161,U24342
0,17,UP879400,U24342
0,17,UP907727,U24342
0,17,UP912988,U24631
0,17,UP691978,U24739
0,17,UP716153,U24739
0,17,UP719920,U24739
0,17,UP721384,U24739
0,17,UP728050,U24739
0,17,UP731970,U24739
0,17,UP732061,U24739
0,17,UP732895,U24739
0,17,UP733640,U24739
0,17,UP735353,U24739
0,17,UP735437,U24739
0,17,UP739568,U24739
0,17,UP739791,U24739
0,17,UP741525,U24739
0,17,UP741644,U24739
0,17,UP743299,U24739
0,17,UP743982,U24739
0,17,UP744280,U24739
0,17,UP744526,U24739
0,17,UP745207,U24739
0,17,UP745497,U24739
0,17,UP746454,U24739
0,17,UP750825,U24739
0,17,UP752594,U24739
0,17,UP757155,U24739
0,17,UP757588,U24739
0,17,UP758327,U24739
0,17,UP759661,U24739
0,17,UP760277,U24739
0,17,UP762633,U24739
0,17,UP763052,U24739
0,17,UP763734,U24739
0,17,UP766186,U24739
0,17,UP766290,U24739
0,17,UP766580,U24739
0,17,UP767025,U24739
0,17,UP767408,U24739
0,17,UP768288,U24739
0,17,UP769535,U24739
0,17,UP769598,U24739
0,17,UP769765,U24739
0,17,UP770117,U24739
0,17,UP770338,U24739
0,17,UP770605,U24739
0,17,UP770785,U24739
0,17,UP770953,U24739
0,17,UP771041,U24739
0,17,UP771357,U24739
0,17,UP771781,U24739
0,17,UP772629,U24739
0,17,UP772660,U24739
0,17,UP773015,U24739
0,17,UP773030,U24739
0,17,UP773229,U24739
0,17,UP773867,U24739
0,17,UP774061,U24739
0,17,UP774258,U24739
0,17,UP775061,U24739
0,17,UP775100,U24739
0,17,UP776138,U24739
0,17,UP776250,U24739
0,17,UP777205,U24739
0,17,UP777361,U24739
0,17,UP777600,U24739
0,17,UP777835,U24739
0,17,UP778465,U24739
0,17,UP778885,U24739
0,17,UP779600,U24739
0,17,UP780016,U24739
0,17,UP780065,U24739
0,17,UP780068,U24739
0,17,UP780088,U24739
0,17,UP780104,U24739
0,17,UP780461,U24739
0,17,UP781055,U24739
0,17,UP781064,U24739
0,17,UP781212,U24739
0,17,UP781330,U24739
0,17,UP781587,U24739
0,17,UP781852,U24739
0,17,UP782307,U24739
0,17,UP782656,U24739
0,17,UP782920,U24739
0,17,UP783298,U24739
0,17,UP783365,U24739
0,17,UP783570,U24739
0,17,UP783675,U24739
0,17,UP784007,U24739
0,17,UP784250,U24739
0,17,UP785062,U24739
0,17,UP785080,U24739
0,17,UP785470,U24739
0,17,UP785786,U24739
0,17,UP786367,U24739
0,17,UP786717,U24739
0,17,UP787229,U24739
0,17,UP787321,U24739
0,17,UP788089,U24739
0,17,UP788458,U24739
0,17,UP789464,U24739
0,17,UP789486,U24739
0,17,UP790070,U24739
0,17,UP790487,U24739
0,17,UP790532,U24739
0,17,UP793946,U24739
0,17,UP794190,U24739
0,17,UP795987,U24739
0,17,UP796751,U24739
0,17,UP796972,U24739
0,17,UP797814,U24739
0,17,UP800143,U24739
0,17,UP800456,U24739
0,17,UP800798,U24739
0,17,UP802983,U24739
0,17,UP804546,U24739
0,17,UP804960,U24739
0,17,UP806693,U24739
0,17,UP806925,U24739
0,17,UP808093,U24739
0,17,UP808703,U24739
0,17,UP809483,U24739
0,17,UP809977,U24739
0,17,UP810066,U24739
0,17,UP811216,U24739
0,17,UP811402,U24739
0,17,UP811798,U24739
0,17,UP811828,U24739
0,17,UP811855,U24739
0,17,UP811863,U24739
0,17,UP812199,U24739
0,17,UP813128,U24739
0,17,UP813863,U24739
0,17,UP814464,U24739
0,17,UP815386,U24739
0,17,UP815458,U24739
0,17,UP815459,U24739
0,17,UP815941,U24739
0,17,UP817807,U24739
0,17,UP818046,U24739
0,17,UP818681,U24739
0,17,UP819025,U24739
0,17,UP819308,U24739
0,17,UP820346,U24739
0,17,UP820471,U24739
0,17,UP820915,U24739
0,17,UP821692,U24739
0,17,UP822906,U24739
0,17,UP823183,U24739
0,17,UP823665,U24739
0,17,UP823958,U24739
0,17,UP824197,U24739
0,17,UP824217,U24739
0,17,UP824341,U24739
0,17,UP824691,U24739
0,17,UP825804,U24739
0,17,UP828586,U24739
0,17,UP830109,U24739
0,17,UP834069,U24739
0,17,UP834615,U24739
0,17,UP836597,U24739
0,17,UP836950,U24739
0,17,UP837514,U24739
0,17,UP839207,U24739
0,17,UP839635,U24739
0,17,UP839654,U24739
0,17,UP840212,U24739
0,17,UP872413,U24739
0,17,UP873142,U24739
0,17,UP875799,U24739
0,17,UP878483,U24739
0,17,UP894084,U24739
0,17,UP894136,U24739
0,17,UP903542,U24739
0,17,UP905762,U24739
0,17,UP916993,U24739
0,17,UP918154,U24739
0,17,UP783374,U25157
0,17,UP816963,U25157
0,17,UP821488,U25157
0,17,UP879016,U25157
0,17,UP881889,U25157
0,17,UP884825,U25157
0,17,UP885261,U25157
0,17,UP889961,U25157
0,17,UP892538,U25157
0,17,UP892901,U25157
0,17,UP896030,U25157
0,17,UP898356,U25157
0,17,UP900418,U25157
0,17,UP900419,U25157
0,17,UP900750,U25157
0,17,UP918906,U25157
0,17,UP712621,U25158
0,17,UP779845,U25158
0,17,UP792601,U25158
0,17,UP809224,U25158
0,17,UP820657,U25158
0,17,UP821229,U25158
0,17,UP828143,U25158
0,17,UP840463,U25158
0,17,UP841954,U25158
0,17,UP846831,U25158
0,17,UP851393,U25158
0,17,UP853109,U25158
0,17,UP854052,U25158
0,17,UP854405,U25158
0,17,UP855231,U25158
0,17,UP857128,U25158
0,17,UP857372,U25158
0,17,UP857773,U25158
0,17,UP858103,U25158
0,17,UP860438,U25158
0,17,UP860713,U25158
0,17,UP861144,U25158
0,17,UP861358,U25158
0,17,UP863368,U25158
0,17,UP864260,U25158
0,17,UP864910,U25158
