STUDENT_ID,UNIT CODE,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W14,W15,W16,W17,W18,W19,W21,W22,W23,W24,W25,W26
UP847670,U21273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP857315,U21273,0,1,0,0,0,0,0,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
UP860621,U21273,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP871672,U21273,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
UP861103,U21273,0,0,0,0,0,2,0,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
UP825956,U21273,0,1,0,1,1,2,0,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0
UP806612,U21273,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP855751,U21273,0,0,0,0,1,0,0,2,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
UP879340,U21273,0,0,0,1,1,0,0,2,0,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0
UP803747,U21273,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP841221,U21273,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0
UP856990,U21273,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP880323,U21273,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP820449,U21273,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
UP814746,U21273,0,1,0,2,1,2,0,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0
UP857956,U21273,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP864163,U21273,0,0,0,1,1,2,0,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0
UP874971,U21273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP847110,U21273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
UP879064,U21273,0,1,0,1,2,1,0,2,1,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0
UP879195,U21273,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
UP862490,U21273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP849104,U21273,0,0,0,1,1,0,0,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
UP746698,U21273,0,1,0,1,2,1,0,2,1,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0
UP814818,U21273,0,1,0,1,2,1,0,2,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0
UP863564,U21273,0,0,0,0,1,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
UP828826,U21273,0,0,0,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP844096,U21273,0,0,0,0,1,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
UP880268,U21273,0,1,0,2,1,2,0,1,2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0
UP806905,U21273,0,1,0,1,0,1,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
UP879045,U21273,0,0,0,0,0,1,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0
UP806414,U21273,0,0,0,0,1,1,0,0,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0
UP821837,U21273,0,1,0,1,2,1,0,2,1,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0
UP854995,U21273,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP777815,U21273,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP861233,U21273,0,0,0,2,0,1,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
UP866389,U21273,0,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP857074,U21273,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
UP732465,U21273,0,0,0,2,1,1,0,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
UP822876,U21273,0,1,0,1,1,1,0,1,2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0
UP853829,U21273,0,0,0,0,0,0,0,2,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0
UP867907,U21273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP442366,U21273,0,1,0,0,0,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
UP840343,U21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP854443,U21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP878103,U21273,0,0,0,0,1,2,0,1,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0
UP814734,U21273,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
UP863024,U21273,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP866774,U21273,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0
UP840877,U21273,0,0,0,0,0,0,0,1,1,2,1,3,2,0,2,0,0,0,0,0,0,0,0,0
UP876586,U21273,0,0,0,0,1,0,0,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
UP879043,U21273,0,1,0,0,0,1,0,2,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0
UP866877,U21273,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP859037,U21273,0,0,0,0,0,1,0,0,1,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0
UP840095,U21273,0,0,0,1,1,1,0,2,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0
UP793414,U21273,0,0,0,1,1,0,0,2,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0
UP863243,U21273,0,1,0,2,0,1,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
UP839921,U21273,0,0,0,0,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
UP879389,U21273,0,0,0,0,1,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
UP859036,U21273,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
UP745708,U21273,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP878976,U21273,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP786234,U21273,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
UP817903,U21273,0,0,0,0,1,0,0,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
UP852982,U21273,0,0,0,0,1,1,0,2,1,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0
UP914294,U21273,0,0,0,0,2,1,0,2,1,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0
UP750834,U21273,0,1,0,2,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
UP855834,U21273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP861333,U21273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP864115,U21273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP853917,U21273,0,1,0,2,1,2,0,1,2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0
UP852747,U21273,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP822472,U21273,0,1,0,0,1,1,0,2,1,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0
UP848800,U21273,0,0,0,1,2,1,0,2,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0
UP866235,U21273,0,0,0,1,2,1,0,1,1,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0
UP834942,U21273,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
UP852468,U21273,0,0,0,0,1,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP873711,U21273,0,0,0,0,2,1,0,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0
UP799763,U21273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP787827,U21273,0,0,0,1,1,2,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
UP862504,U21273,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
UP879385,U21273,0,0,0,0,0,0,0,2,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0
UP852683,U21273,0,0,0,0,0,1,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
UP839835,U21273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
UP864756,U21273,0,0,0,0,1,0,0,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0
UP850579,U21273,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
UP857256,U21273,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
UP879905,U21273,0,0,0,0,0,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
UP776681,U21273,0,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
UP854565,U21273,0,0,0,0,0,0,0,1,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0
UP828046,U21273,0,0,0,1,2,1,0,2,1,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0
UP877962,U21273,0,0,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
UP879196,U21273,0,1,0,0,1,0,0,1,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
UP721201,U21273,0,1,0,0,1,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0
UP875892,U21273,0,0,0,1,1,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
UP779866,U21273,0,1,0,1,1,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
UP858871,U21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP813609,U21273,0,0,0,1,2,1,0,2,0,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0
UP841105,U21273,0,0,0,0,1,1,0,2,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
UP878891,U21273,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP855349,U21273,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
UP866937,U21273,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP849868,U21273,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0
UP787839,U21273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP853434,U21273,0,1,0,1,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0
UP912872,U21273,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP820935,U21273,0,0,0,1,0,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0
UP843827,U21273,0,1,0,1,2,1,0,2,1,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0
UP863457,U21273,0,0,0,0,1,0,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
UP862985,U21273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP818044,U21273,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
UP852140,U21273,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
UP869373,U21273,0,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
UP860271,U21273,0,1,0,2,1,2,0,1,2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0
UP825066,U21273,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
UP851229,U21273,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
UP839653,U21273,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
UP864461,U21273,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0
UP849492,U21273,0,1,0,0,0,1,0,0,1,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0
UP854986,U21273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP879148,U21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP455249,U21273,0,0,0,0,1,0,0,2,0,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
UP827158,U21273,0,1,0,1,2,1,0,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
UP818360,U21273,0,0,0,0,2,1,0,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
UP866467,U21273,0,0,0,1,1,2,0,1,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0
UP879348,U21273,0,0,0,1,0,0,0,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
UP853094,U21273,0,0,0,1,0,1,0,1,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0
UP867692,U21273,0,0,0,0,2,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
UP864317,U21273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP869868,U21273,0,0,0,0,1,1,0,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
UP767896,U21273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
UP812595,U21273,0,0,0,0,0,0,0,1,0,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0
UP825573,U21273,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0
UP866263,U21273,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
UP863207,U21273,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
UP853301,U21273,0,1,0,1,0,1,0,1,1,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0
UP909308,U21273,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
UP817474,U21273,0,0,0,0,2,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
UP848710,U21273,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP793414,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0
UP822876,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0
UP847988,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
UP872640,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP854565,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0
UP843827,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0,0,0,0
UP866774,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
UP840343,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP856990,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
UP878891,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
UP847670,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0
UP827158,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
UP866263,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
UP867692,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
UP822718,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP848710,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0
UP800217,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0
UP787827,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
UP841105,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
UP853094,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
UP869373,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0
UP806905,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0
UP800640,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
UP849104,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
UP857956,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP823837,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0
UP864164,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0
UP879385,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,0,0,0,0,0,0,0,0
UP819204,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,0,0,0
UP839921,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0
UP854443,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP853917,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0
UP828046,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0
UP861536,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP864115,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP866937,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP879244,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
UP834942,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0
UP854986,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
UP858771,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
UP878976,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP777815,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
UP817277,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP781277,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0
UP831162,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
UP852747,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0
UP864163,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,0,0
UP849212,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP862985,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0
UP799763,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0
UP881228,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
UP859037,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0
UP861233,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
UP822472,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,0,0,0,0
UP879905,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0
UP863243,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
UP879196,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0
UP781439,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0
UP828398,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
UP818044,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
UP853301,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0
UP825066,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0
UP880268,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0
UP861333,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
UP879340,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
UP855751,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0
UP814746,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0
UP879148,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
UP855349,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
UP859036,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP745708,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0
UP811334,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
UP864756,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
UP769662,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
UP827443,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0
UP850579,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
UP844096,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0
UP862504,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0
UP879348,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0
UP880323,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
UP867238,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
UP821837,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,0
UP864317,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
UP862490,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0
UP879045,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
UP866877,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
UP455249,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0
UP826368,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0
UP849868,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
UP817903,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0
UP879389,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0
UP913796,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
UP848544,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP840095,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
UP853434,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0
UP767896,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
UP806612,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP864461,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP850874,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
UP867907,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
UP861332,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP821535,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP857256,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
UP817852,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0
UP863207,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
